player_id,first_name,last_name,name,date_of_birth,position,foot,height_in_cm,contract_expiration_date,agent_name,country_of_birth,country_of_citizenship
3791,Gary,Caldwell,Gary Caldwell,1982-04-12,Defender,right,185.0,,nan,Scotland,Scotland
3804,Carlo,Nash,Carlo Nash,1973-09-13,Goalkeeper,right,197.0,,nan,England,England
3807,Richard,Dunne,Richard Dunne,1979-09-21,Defender,right,188.0,,nan,Ireland,Ireland
3816,Sofian,Chahed,Sofian Chahed,1983-04-18,Defender,nan,,,nan,Germany,Tunisia
3817,Malik,Fathi,Malik Fathi,1983-10-29,Defender,left,185.0,,ISM Matchplan GmbH,Germany,Germany
3824,Gordon,Greer,Gordon Greer,1980-12-14,Defender,right,192.0,,nan,Scotland,Scotland
3825,Jay,McEveley,Jay McEveley,1985-02-11,Defender,left,186.0,,nan,England,Scotland
3838,Boaz,Myhill,Boaz Myhill,1982-11-09,Goalkeeper,right,191.0,,nan,United States,Wales
3851,Jan-Ingwer,Callsen-Bracker,Jan-Ingwer Callsen-Bracker,1984-09-23,Defender,right,188.0,,nan,Germany,Germany
3869,Andrew,Davies,Andrew Davies,1984-12-17,Defender,right,190.0,,nan,England,England
3875,Jermain,Defoe,Jermain Defoe,1982-10-07,Attack,right,171.0,,Wasserman,England,England
3876,Joe,Cole,Joe Cole,1981-11-08,Midfield,right,176.0,,Skillequal Ltd.,England,England
3878,Michael,Carrick,Michael Carrick,1981-07-28,Midfield,right,189.0,,10Ten Football,England,England
3881,Glen,Johnson,Glen Johnson,1984-08-23,Defender,both,182.0,,CAA Stellar,England,England
3890,nan,Eduardo,Eduardo,1980-08-05,Attack,right,178.0,,nan,Brazil,Brazil
3900,Henri,Camara,Henri Camara,1977-05-10,Attack,both,178.0,,Willie McKay,Senegal,Senegal
3901,Pierre-Alain,Frau,Pierre-Alain Frau,1980-04-15,Attack,right,175.0,,nan,France,France
3913,Omar,Daf,Omar Daf,1977-02-12,Defender,right,177.0,,nan,Senegal,Senegal
3914,Pascal,Feindouno,Pascal Feindouno,1981-02-27,Attack,right,176.0,,ISM,Guinea,Guinea
3916,Péguy,Luyindula,Péguy Luyindula,1979-05-25,Attack,right,178.0,,nan,Zaire,France
3924,Didier,Drogba,Didier Drogba,1978-03-11,Attack,both,189.0,,nan,Cote d'Ivoire,Cote d'Ivoire
3926,Marama,Vahirua,Marama Vahirua,1980-05-12,Attack,right,168.0,,nan,Tahiti,Tahiti
3942,Martin,Lanig,Martin Lanig,,Midfield,right,190.0,,nan,Germany,Germany
3947,Henrik,Pedersen,Henrik Pedersen,1975-06-10,Attack,right,185.0,,nan,Denmark,Denmark
3950,Kevin,Nolan,Kevin Nolan,1982-06-24,Midfield,right,183.0,,nan,England,England
3966,Djibril,Cissé,Djibril Cissé,1981-08-12,Attack,right,182.0,,TTMA,France,France
3975,Domi,Kumbela,Domi Kumbela,1984-04-20,Attack,right,172.0,,KL Sportsbase,Zaire,DR Congo
3978,Svetoslav,Todorov,Svetoslav Todorov,1978-08-30,Attack,right,183.0,,nan,Bulgaria,Bulgaria
3979,Iker,Casillas,Iker Casillas,1981-05-20,Goalkeeper,left,182.0,,nan,Spain,Spain
3989,Dmitriy,Sychev,Dmitriy Sychev,1983-10-26,Attack,right,176.0,,Pavel Andreev,UdSSR,Russia
3995,Gary,O'Neil,Gary O'Neil,1983-05-18,Midfield,right,174.0,,CMG Sports,England,England
4010,Dirk,Kuyt,Dirk Kuyt,1980-07-22,Attack,right,184.0,,nan,Netherlands,Netherlands
4015,Louis,Saha,Louis Saha,1978-08-08,Attack,left,182.0,,CAA Stellar,France,France
4018,Daniel,Baier,Daniel Baier,1984-05-18,Midfield,right,176.0,,Robert Schneider,Germany,Germany
4042,Brad,Jones,Brad Jones,1982-03-19,Goalkeeper,left,194.0,2023-06-30,nan,Australia,Australia
4055,Dean,Marney,Dean Marney,1984-01-31,Midfield,right,183.0,,nan,England,England
4056,Simon,Davies,Simon Davies,1979-10-23,Midfield,right,178.0,,TMUS Sports,Wales,Wales
4058,Lee,Barnard,Lee Barnard,1984-07-18,Attack,right,178.0,,nan,England,England
4063,Stewart,Downing,Stewart Downing,1984-07-22,Attack,left,180.0,,Wasserman,England,England
4070,Liam,Ridgewell,Liam Ridgewell,1984-07-21,Defender,both,188.0,,SEM Group plc.,England,England
4072,Peter,Crouch,Peter Crouch,1981-01-30,Attack,right,201.0,,CAA Stellar,England,England
4075,Luke,Moore,Luke Moore,1986-02-13,Attack,nan,180.0,,nan,England,England
4086,Darren,Ambrose,Darren Ambrose,1984-02-29,Midfield,right,183.0,,nan,England,England
4094,Frazer,Richardson,Frazer Richardson,1982-10-29,Defender,right,180.0,,nan,England,England
4095,Matthew,Kilgallon,Matthew Kilgallon,1984-01-08,Defender,nan,185.0,,nan,England,England
4111,Garry,Monk,Garry Monk,1979-03-06,Defender,right,183.0,,nan,England,England
4112,Rory,Delap,Rory Delap,1976-07-06,Midfield,right,183.0,,nan,England,Ireland
4115,Chris,Baird,Chris Baird,1982-02-25,Midfield,right,185.0,,Midas Sports,Northern Ireland,Northern Ireland
4133,Richie,Ryan,Richie Ryan,1985-01-06,Midfield,both,178.0,,nan,Ireland,Ireland
4158,Anthony,Lurling,Anthony Lurling,1977-04-22,Midfield,nan,,,Juzzt Football,Netherlands,Netherlands
4188,Ricardo,Quaresma,Ricardo Quaresma,1983-09-26,Attack,right,175.0,,nan,Portugal,Portugal
4190,Brian,Murphy,Brian Murphy,1983-05-07,Goalkeeper,right,185.0,,nan,Ireland,Ireland
4192,Rafael,van der Vaart,Rafael van der Vaart,1983-02-11,Midfield,nan,,,Robert Geerlings,Netherlands,Netherlands
4205,Bobby,Zamora,Bobby Zamora,1981-01-16,Attack,left,184.0,,nan,England,England
4208,Dominik,Reinhardt,Dominik Reinhardt,1984-12-19,Defender,nan,,,Soccer-Concept AG,Germany,Germany
4216,Florent,Sinama-Pongolle,Florent Sinama-Pongolle,1984-10-20,Attack,right,176.0,,nan,Réunion,France
4217,Anthony,Le Tallec,Anthony Le Tallec,1984-10-03,Attack,right,185.0,,nan,France,France
4219,David,Fox,David Fox,1983-12-13,Midfield,right,175.0,,Full Contact,England,England
4233,Adam,Federici,Adam Federici,1985-01-31,Goalkeeper,right,188.0,,nan,Australia,Australia
4241,Joleon,Lescott,Joleon Lescott,1982-08-16,Defender,left,191.0,,Wasserman,England,England
4248,nan,Diego,Diego,1985-02-28,Midfield,right,173.0,,nan,Brazil,Brazil
4251,Callum,Davidson,Callum Davidson,1976-06-25,Defender,left,178.0,,nan,Scotland,Scotland
4257,Samuel,Eto'o,Samuel Eto'o,1981-03-10,Attack,both,180.0,,nan,Cameroon,Cameroon
4267,Tim,Howard,Tim Howard,1979-03-06,Goalkeeper,right,191.0,,Wasserman,United States,United States
4276,Carlos,Tevez,Carlos Tevez,1984-02-05,Attack,right,171.0,,nan,Argentina,Argentina
4277,Philippe,Senderos,Philippe Senderos,1985-02-14,Defender,right,189.0,,nan,Switzerland,Switzerland
4310,Bogdan,Lobont,Bogdan Lobont,1978-01-18,Goalkeeper,right,185.0,,nan,Romania,Romania
4311,Maarten,Stekelenburg,Maarten Stekelenburg,1982-09-22,Goalkeeper,right,197.0,,Wasserman,nan,nan
4314,Cristian,Chivu,Cristian Chivu,1980-10-26,Defender,left,184.0,,Ioan Becali,Romania,Romania
4315,Johnny,Heitinga,Johnny Heitinga,1983-11-15,Defender,right,180.0,,nan,Netherlands,Netherlands
4316,Petri,Pasanen,Petri Pasanen,1980-09-24,Defender,right,187.0,,nan,Finland,Finland
4317,nan,Maxwell,Maxwell,1981-08-27,Defender,left,176.0,,Rafaela Pimenta,Brazil,Brazil
4321,Steven,Pienaar,Steven Pienaar,1982-03-17,Midfield,both,170.0,,ExtraTime S.L.,South Africa,South Africa
4323,Jelle,Van Damme,Jelle Van Damme,1983-10-10,Defender,left,190.0,,nan,Belgium,Belgium
4327,Nourdin,Boukhari,Nourdin Boukhari,1980-06-30,Midfield,left,184.0,,nan,Netherlands,Morocco
4334,Jelle,ten Rouwelaar,Jelle ten Rouwelaar,1980-12-24,Goalkeeper,left,187.0,,Soccer Vision ,Netherlands,Netherlands
4337,Kasper,Bögelund,Kasper Bögelund,1980-10-08,Defender,right,180.0,,nan,Denmark,Denmark
4338,Wilfred,Bouma,Wilfred Bouma,1978-06-15,Defender,left,181.0,,nan,Netherlands,Netherlands
4344,Michael,Lamey,Michael Lamey,1979-11-29,Defender,right,186.0,,nan,Netherlands,Netherlands
4349,Theo,Lucius,Theo Lucius,1976-12-19,Midfield,right,184.0,,Soccer-Solutions,Netherlands,Netherlands
4351,Remco,van der Schaaf,Remco van der Schaaf,1979-02-28,Defender,right,186.0,,nan,Netherlands,Netherlands
4357,Klaas-Jan,Huntelaar,Klaas-Jan Huntelaar,1983-08-12,Attack,right,186.0,,Soccer Vision ,Netherlands,Netherlands
4359,Adil,Ramzi,Adil Ramzi,1977-07-14,Midfield,right,179.0,,nan,Morocco,Morocco
4360,Arjen,Robben,Arjen Robben,1984-01-23,Attack,left,180.0,,nan,Netherlands,Netherlands
4361,Dennis,Rommedahl,Dennis Rommedahl,1978-07-22,Attack,right,179.0,,nan,Denmark,Denmark
4371,Glenn,Loovens,Glenn Loovens,1983-10-22,Defender,right,188.0,,Juzzt Football,Netherlands,Netherlands
4377,Thomas,Buffel,Thomas Buffel,1981-02-19,Attack,right,175.0,,PROFI-MANAGEMENT,Belgium,Belgium
4380,Robin,van Persie,Robin van Persie,1983-08-06,Attack,left,183.0,,SEG,Netherlands,Netherlands
4383,Johan,Elmander,Johan Elmander,1981-05-27,Attack,right,188.0,,ManMark S.A.,Sweden,Sweden
4384,Yves,Lenaerts,Yves Lenaerts,1983-02-27,Goalkeeper,nan,187.0,,nan,Belgium,Belgium
4391,Boy,Waterman,Boy Waterman,1984-01-24,Goalkeeper,right,188.0,,Sp international,Netherlands,Netherlands
4403,Daniel,Jensen,Daniel Jensen,1979-06-25,Midfield,nan,,,nan,Denmark,Denmark
4408,Santi,Kolk,Santi Kolk,1981-10-02,Attack,nan,,,Juzzt Football,Netherlands,Netherlands
4410,Marcel,Seip,Marcel Seip,1982-04-05,Defender,right,180.0,,Perfect!,Netherlands,Netherlands
4415,Tim,Cornelisse,Tim Cornelisse,1978-04-03,Defender,right,185.0,,nan,Netherlands,Netherlands
4424,Nicky,Hofs,Nicky Hofs,1983-05-17,Midfield,right,170.0,,V4S,Netherlands,Netherlands
4425,Theo,Janssen,Theo Janssen,1981-07-27,Midfield,left,180.0,,nan,Netherlands,Netherlands
4429,Matthew,Amoah,Matthew Amoah,1980-10-24,Missing,nan,,,nan,Ghana,Ghana
4451,Orlando,Engelaar,Orlando Engelaar,1979-08-24,Midfield,nan,,,nan,Netherlands,Netherlands
4452,Robbie,Haemhouts,Robbie Haemhouts,1983-12-09,Midfield,left,175.0,,nan,Belgium,Belgium
4456,Arne,Slot,Arne Slot,1978-09-17,Midfield,right,185.0,,Soccer Vision ,Netherlands,Netherlands
4471,Robert,van Boxel,Robert van Boxel,1983-01-20,Defender,right,188.0,,nan,Netherlands,Netherlands
4487,Khalid,Sinouh,Khalid Sinouh,1975-05-02,Goalkeeper,nan,,,nan,Netherlands,Morocco
4489,Khalid,Boulahrouz,Khalid Boulahrouz,1981-12-28,Defender,nan,,,Juzzt Football,Netherlands,Netherlands
4513,Dennis,Gentenaar,Dennis Gentenaar,1975-09-30,Goalkeeper,nan,180.0,,nan,Netherlands,Netherlands
4517,Jeffrey,Leiwakabessy,Jeffrey Leiwakabessy,1981-02-23,Defender,left,173.0,,Winny Haatrecht,Netherlands,Netherlands
4519,Rob,Wielaert,Rob Wielaert,1978-12-29,Defender,right,180.0,,nan,Netherlands,Netherlands
4520,Peter,Wisgerhof,Peter Wisgerhof,1979-11-19,Defender,right,181.0,,Soccer Vision ,Netherlands,Netherlands
4531,Frank,Demouge,Frank Demouge,1982-06-25,Attack,right,191.0,,nan,Netherlands,Netherlands
4533,Anouar,Hadouir,Anouar Hadouir,1982-09-14,Midfield,both,173.0,,Grand Stand,Netherlands,Netherlands
4538,Theo,Zwarthoed,Theo Zwarthoed,1982-11-19,Goalkeeper,nan,188.0,,nan,Netherlands,Netherlands
4563,Joris,Mathijsen,Joris Mathijsen,1980-04-05,Defender,nan,,,Juzzt Football,Netherlands,Netherlands
4570,Denny,Landzaat,Denny Landzaat,1976-05-06,Midfield,right,178.0,,nan,Netherlands,Netherlands
4573,Marcel,Meeuwis,Marcel Meeuwis,1980-10-31,Midfield,nan,,,nan,Netherlands,Netherlands
4582,Sander,Boschker,Sander Boschker,1970-10-20,Goalkeeper,left,186.0,,nan,Netherlands,Netherlands
4592,Ji-sung,Park,Ji-sung Park,1981-02-25,Midfield,both,178.0,,nan,"Korea, South","Korea, South"
4605,Vladan,Kujovic,Vladan Kujovic,1978-08-23,Goalkeeper,right,185.0,,nan,Jugoslawien (SFR),Serbia
4607,Roel,Brouwers,Roel Brouwers,1981-11-28,Defender,right,192.0,,Stefan Ristea,Netherlands,Netherlands
4624,Jos,Hooiveld,Jos Hooiveld,1983-04-22,Defender,left,193.0,,nan,Netherlands,Netherlands
4634,Arnold,Kruiswijk,Arnold Kruiswijk,1984-11-02,Defender,left,182.0,,Soccer Vision ,Netherlands,Netherlands
4638,Joost,Broerse,Joost Broerse,1979-05-08,Defender,left,184.0,,Soccer Vision ,Netherlands,Netherlands
4669,Mitchell,Piqué,Mitchell Piqué,1979-11-20,Defender,left,171.0,,nan,Netherlands,Netherlands
4672,Nigel,de Jong,Nigel de Jong,1984-11-30,Midfield,right,174.0,,Juzzt Football,Netherlands,Netherlands
4673,Wesley,Sneijder,Wesley Sneijder,1984-06-09,Midfield,both,170.0,,PUM,Netherlands,Netherlands
4676,Cedric,van der Gun,Cedric van der Gun,1979-05-05,Attack,nan,,,Joris Coppes,Netherlands,Netherlands
4678,Markus,Berger,Markus Berger,1985-01-21,Defender,right,186.0,,nan,Austria,Austria
4687,Aaron,Hunt,Aaron Hunt,1986-09-04,Midfield,left,183.0,,nan,Germany,Germany
4691,Peter,Niemeyer,Peter Niemeyer,1983-11-22,Midfield,right,191.0,,nan,Germany,Germany
4693,Wilko,de Vogt,Wilko de Vogt,1975-09-17,Goalkeeper,right,188.0,,nan,Netherlands,Netherlands
4698,Stijn,Schaars,Stijn Schaars,1984-01-11,Midfield,left,178.0,,nan,Netherlands,Netherlands
4740,Daniel,Van Buyten,Daniel Van Buyten,1978-02-07,Defender,right,197.0,,nan,Belgium,Belgium
4742,Christophe,Lepoint,Christophe Lepoint,1984-10-24,Midfield,right,189.0,2024-06-30,Eleven Plus,nan,nan
4746,David,Yelldell,David Yelldell,1981-10-01,Goalkeeper,right,194.0,,fair-sport GmbH,Germany,United States
4750,Kenny,Miller,Kenny Miller,1979-12-23,Attack,right,178.0,,Avid Sports Group,Scotland,Scotland
4755,Grégory,Vignal,Grégory Vignal,1981-07-19,Defender,nan,,,nan,France,France
4763,Bo,Storm,Bo Storm,1987-02-03,Attack,left,170.0,,nan,Denmark,Denmark
4793,Steve,von Bergen,Steve von Bergen,1983-06-10,Defender,right,182.0,,DS,Switzerland,Switzerland
4796,Kader,Mangane,Kader Mangane,1983-03-23,Defender,right,193.0,,nan,Senegal,Senegal
4811,nan,Hilton,Hilton,1977-09-13,Defender,right,180.0,,nan,Brazil,Brazil
4829,Rabiu,Afolabi,Rabiu Afolabi,1980-04-18,Defender,right,184.0,,nan,Nigeria,Nigeria
4873,Armand,Deumi,Armand Deumi,1979-03-12,Defender,right,180.0,,Hikmet Dagci,Cameroon,Cameroon
4902,Lamine,Diarra,Lamine Diarra,1983-12-20,Attack,right,175.0,,nan,Senegal,Senegal
5017,Niklas,Moisander,Niklas Moisander,1985-09-29,Defender,left,183.0,2023-12-31,nan,Finland,Finland
5023,Gianluigi,Buffon,Gianluigi Buffon,1978-01-28,Goalkeeper,right,192.0,2024-06-30,Assist,Italy,Italy
5072,Thomas,Kessler,Thomas Kessler,1986-01-20,Goalkeeper,right,197.0,,Robert Schneider,Germany,Germany
5169,Hélder,Postiga,Hélder Postiga,1982-08-02,Attack,right,182.0,,nan,Portugal,Portugal
5245,Alexandru,Gatcan,Alexandru Gatcan,1984-03-27,Midfield,right,186.0,,nan,UdSSR,Moldova
5278,Alexander,Manninger,Alexander Manninger,1977-06-04,Goalkeeper,nan,,,nan,Austria,Austria
5281,Flavio,Roma,Flavio Roma,1974-06-21,Goalkeeper,right,191.0,,Oscar Damiani,Italy,Italy
5283,Éric,Abidal,Éric Abidal,1979-09-11,Defender,left,186.0,,JCRsport,France,France
5285,Patrice,Evra,Patrice Evra,1981-05-15,Defender,left,174.0,,nan,Senegal,France
5286,Gaël,Givet,Gaël Givet,1981-10-09,Defender,left,183.0,,nan,France,France
5293,Sébastien,Squillaci,Sébastien Squillaci,1980-08-11,Defender,right,185.0,,Alain Migliaccio,France,France
5299,Ludovic,Giuly,Ludovic Giuly,1976-07-10,Attack,right,164.0,,nan,France,France
5300,Jérôme,Rothen,Jérôme Rothen,1978-03-31,Midfield,left,177.0,,nan,France,France
5303,Souleymane,Camara,Souleymane Camara,1982-12-22,Attack,right,174.0,,H2C Sport Consulting,Senegal,Senegal
5308,Cédric,Carrasso,Cédric Carrasso,1981-12-30,Goalkeeper,right,187.0,,nan,France,France
5309,Damien,Grégorini,Damien Grégorini,1979-03-02,Goalkeeper,right,194.0,,nan,France,France
5315,Abdoulaye,Méïté,Abdoulaye Méïté,1980-10-06,Defender,right,185.0,,nan,France,Cote d'Ivoire
5336,Anastasios,Tsokanis,Anastasios Tsokanis,1991-05-02,Midfield,left,176.0,2025-06-30,nan,Greece,Greece
5338,Rémy,Vercoutre,Rémy Vercoutre,1980-06-26,Goalkeeper,right,185.0,,nan,France,France
5339,Jérémie,Bréchet,Jérémie Bréchet,1979-08-14,Defender,left,187.0,,nan,France,France
5345,Youssouf,Hadji,Youssouf Hadji,1980-02-25,Attack,right,183.0,,nan,Morocco,Morocco
5348,Florent,Balmont,Florent Balmont,1980-02-02,Midfield,right,168.0,,nan,France,France
5352,Mahamadou,Diarra,Mahamadou Diarra,1981-05-18,Midfield,right,182.0,,nan,Mali,Mali
5357,Sidney,Govou,Sidney Govou,1979-07-27,Attack,right,177.0,,nan,France,France
5376,Camel,Meriem,Camel Meriem,1979-10-18,Midfield,right,174.0,,nan,France,France
5393,Sylvain,Monsoreau,Sylvain Monsoreau,1981-03-20,Defender,left,186.0,,nan,France,France
5399,Kamel,Chafni,Kamel Chafni,1982-06-11,Midfield,right,181.0,,nan,France,Morocco
5404,Jérémy,Mathieu,Jérémy Mathieu,1983-10-29,Defender,left,189.0,,nan,France,France
5406,Benoît,Pedretti,Benoît Pedretti,1980-11-12,Midfield,right,178.0,,nan,France,France
5418,Jean-Alain,Boumsong,Jean-Alain Boumsong,1979-12-14,Defender,right,190.0,,nan,Cameroon,France
5422,Philippe,Mexès,Philippe Mexès,1982-03-30,Defender,right,187.0,,nan,France,France
5430,Lionel,Mathis,Lionel Mathis,1981-10-04,Midfield,right,174.0,,nan,France,France
5431,Pantxi,Sirieix,Pantxi Sirieix,1980-10-07,Midfield,right,180.0,,nan,France,France
5438,Olivier,Kapo,Olivier Kapo,1980-09-27,Midfield,left,184.0,,nan,Cote d'Ivoire,France
5439,Nicolas,Marin,Nicolas Marin,1980-08-29,Midfield,right,172.0,,nan,France,France
5444,Ronan,Le Crom,Ronan Le Crom,1974-07-13,Goalkeeper,right,186.0,,nan,France,France
5451,Alaeddine,Yahia,Alaeddine Yahia,1981-09-26,Defender,right,187.0,,nan,France,Tunisia
5452,Steeve,Joseph-Reinette,Steeve Joseph-Reinette,1983-12-02,Defender,right,182.0,,nan,France,France
5457,Gaël,Danic,Gaël Danic,1981-11-19,Attack,left,176.0,,nan,France,France
5461,Florent,Malouda,Florent Malouda,1980-06-13,Attack,left,177.0,,nan,French Guiana,France
5469,Sébastien,Chabbert,Sébastien Chabbert,1978-05-15,Goalkeeper,right,185.0,,nan,France,France
5470,Charles,Itandje,Charles Itandje,1982-11-02,Goalkeeper,right,193.0,,nan,France,Cameroon
5474,Zoumana,Camara,Zoumana Camara,1979-04-03,Defender,right,182.0,,SVF FOOT,France,France
5477,Rod,Fanni,Rod Fanni,1981-12-06,Defender,right,186.0,,nan,France,France
5486,Seydou,Keita,Seydou Keita,1980-01-16,Midfield,left,183.0,,nan,Mali,Mali
5495,John,Utaka,John Utaka,1982-01-08,Attack,right,182.0,,Tekin Birinci,Nigeria,Nigeria
5501,Mauro,Cetto,Mauro Cetto,1982-04-14,Defender,right,182.0,,USM GROUP ,Argentina,Argentina
5507,Mario,Yepes,Mario Yepes,1976-01-13,Defender,nan,,,USM GROUP ,Colombia,Colombia
5509,Eric,Djemba Djemba,Eric Djemba Djemba,1981-05-04,Midfield,right,177.0,,nan,Cameroon,Cameroon
5513,Jérémy,Toulalan,Jérémy Toulalan,1983-09-10,Midfield,right,183.0,,One Team Football ,France,France
5516,Wilfried,Dalmat,Wilfried Dalmat,1982-07-17,Attack,right,176.0,,nan,France,Saint-Martin
5518,Ariza,Makukula,Ariza Makukula,1981-03-04,Attack,right,190.0,,PRS,Zaire,Portugal
5521,Grégory,Pujol,Grégory Pujol,1980-01-25,Attack,right,183.0,,nan,France,France
5539,Romain,Pitau,Romain Pitau,1977-08-08,Midfield,right,178.0,,nan,France,France
5543,Cédric,Varrault,Cédric Varrault,1980-01-30,Defender,right,182.0,,nan,France,France
5544,Johan,Audel,Johan Audel,1983-12-12,Attack,nan,,,WSP Agency,France,Martinique
5562,Hugo,Leal,Hugo Leal,1980-05-21,Midfield,right,180.0,,nan,Portugal,Portugal
5566,Romain,Rocchi,Romain Rocchi,1981-10-02,Midfield,right,183.0,,nan,France,France
5574,Bartholomew,Ogbeche,Bartholomew Ogbeche,1984-10-01,Attack,right,177.0,2023-05-31,Libero Sports,Nigeria,Nigeria
5576,Fabien,Audard,Fabien Audard,1978-03-28,Goalkeeper,left,188.0,,nan,France,France
5578,Nicolas,Penneteau,Nicolas Penneteau,1981-02-28,Goalkeeper,left,185.0,,USM GROUP ,France,France
5586,Anthar,Yahia,Anthar Yahia,1982-03-21,Defender,nan,,,nan,France,Algeria
5588,Michael,Essien,Michael Essien,1982-12-03,Midfield,right,178.0,,nan,Ghana,Ghana
5592,Cyril,Jeunechamp,Cyril Jeunechamp,1975-12-18,Midfield,right,175.0,,nan,France,France
5597,Chaouki,Ben Saada,Chaouki Ben Saada,1984-07-01,Attack,left,176.0,,SAS ASSIST & GOAL,France,Tunisia
5614,Cédric,Kanté,Cédric Kanté,1979-07-06,Defender,left,182.0,,nan,France,Mali
5622,Guillaume,Lacour,Guillaume Lacour,1980-08-02,Defender,right,173.0,,nan,France,France
5627,Fabrice,Ehret,Fabrice Ehret,1979-09-28,Defender,nan,,,nan,Switzerland,France
5635,Matthieu,Chalmé,Matthieu Chalmé,1980-10-07,Defender,right,176.0,,nan,France,France
5636,Matthieu,Delpierre,Matthieu Delpierre,1981-04-26,Defender,nan,,,nan,France,France
5639,José,Saez,José Saez,1982-05-07,Midfield,right,170.0,,nan,Belgium,France
5645,Benoît,Cheyrou,Benoît Cheyrou,1981-05-03,Midfield,left,182.0,,nan,France,France
5648,Jean,Makoun,Jean Makoun,1983-05-29,Midfield,right,173.0,,nan,Cameroon,Cameroon
5652,Marc-Antoine,Fortuné,Marc-Antoine Fortuné,1981-07-02,Attack,right,183.0,,nan,French Guiana,French Guiana
5658,Petr,Cech,Petr Cech,1982-05-20,Goalkeeper,left,196.0,,nan,CSSR,Czech Republic
5664,Arnaud,Le Lan,Arnaud Le Lan,1978-03-22,Defender,left,171.0,,nan,France,France
5667,Sébastien,Puygrenier,Sébastien Puygrenier,1982-01-28,Defender,right,187.0,,nan,France,France
5668,Anthony,Réveillère,Anthony Réveillère,1979-11-10,Defender,right,180.0,,nan,France,France
5672,Étienne,Didot,Étienne Didot,1983-07-24,Midfield,right,175.0,,nan,France,France
5676,Olivier,Sorlin,Olivier Sorlin,1979-04-09,Midfield,right,182.0,,nan,France,France
5680,Toifilou,Maoulida,Toifilou Maoulida,1979-06-08,Attack,right,184.0,,nan,France,France
5686,Laurent,Pionnier,Laurent Pionnier,1982-05-24,Goalkeeper,right,183.0,,nan,France,France
5687,Rudy,Riou,Rudy Riou,1980-01-22,Goalkeeper,right,185.0,,David BONNAN,France,France
5688,Jody,Viviani,Jody Viviani,1982-01-25,Goalkeeper,right,191.0,,nan,France,France
5698,Cédric,Barbosa,Cédric Barbosa,1976-03-06,Attack,right,179.0,,nan,France,France
5712,Bertrand,Robert,Bertrand Robert,1983-11-16,Defender,left,174.0,,nan,Réunion,Réunion
5755,Emiliano,Moretti,Emiliano Moretti,1981-06-11,Defender,left,182.0,,nan,Italy,Italy
5768,Rubén,Olivera,Rubén Olivera,1983-05-04,Midfield,right,184.0,,nan,Uruguay,Uruguay
5782,Emre,Belözoglu,Emre Belözoglu,1980-09-07,Midfield,left,170.0,,Foot & Ball,Turkey,Turkey
5793,Giovanni,Pasquale,Giovanni Pasquale,1982-01-05,Defender,left,182.0,,nan,Italy,Italy
5794,Obafemi,Martins,Obafemi Martins,1984-10-28,Attack,both,170.0,,pro-soccer-scout.com,Nigeria,Nigeria
5812,Cristian,Brocchi,Cristian Brocchi,1976-01-30,Midfield,right,171.0,,nan,Italy,Italy
5817,Andrea,Pirlo,Andrea Pirlo,1979-05-19,Midfield,both,177.0,,TMP SOCCER srl ,Italy,Italy
5818,Massimo,Ambrosini,Massimo Ambrosini,1977-05-29,Midfield,right,182.0,,nan,Italy,Italy
5825,Marco,Borriello,Marco Borriello,1982-06-18,Attack,left,186.0,,nan,Italy,Italy
5853,Alfonso,De Lucia,Alfonso De Lucia,1983-11-12,Goalkeeper,right,186.0,,nan,Italy,Italy
5854,Sébastien,Frey,Sébastien Frey,1980-03-18,Goalkeeper,right,190.0,,CABINET OLYMPI.NET ,France,France
